0.0,1.2
0.059259259259259234,1.1851851851851851
0.1176406035665295,1.1676268861454047
0.17501071991058276,1.147402326881065
0.2312404379790043,1.1245943613684304
0.28620499795280574,1.0992911994760297
0.33978430410482496,1.0715861230403847
0.3918631637510049,1.0415771929235984
0.4423315111453776,1.009366947887455
0.4910846159518066,0.9750620961285787
0.5380232759681517,0.9387732003269021
0.5830539938214108,0.9006143570651798
0.6260891373954408,0.8607028714806018
0.6670470837959757,0.819158928010696
0.7058523467007113,0.7761052580947133
0.7424356869851398,0.7316668056885706
0.7767342065574516,0.6859703914462356
0.8086914253781116,0.6391443764131981
0.8382573416815334,0.591318326068437
0.8653884754585388,0.542622675540109
0.8900478952988935,0.49318839680709337
0.9122052287330736,0.4431466686836036
0.9318366562514415,0.39262855036735794
0.9489248892171099,0.34176465931336875
0.9634591319258761,0.29068485417532175
0.9754350281026182,0.23951792353484241
0.9848545921584064,0.18839128111576453
0.9917261255662012,0.13743066815589552
0.9960641187453412,0.08675986358280047
0.9978891388759847,0.036500402612872504
0.9972277040942106,-0.013228695635483234
0.9941121445465466,-0.06231119095327779
0.9885804508092328,-0.11063387474627667
0.9806761102024804,-0.15808681213505021
0.970447931553336,-0.2045635729828882
0.9579498589824443,-0.2499614514178321
0.9432407753100022,-0.29418167344884383
0.926384295694479,-0.33712959231046313
0.9074485521342228,-0.37871487120512304
0.8865059694768482,-0.4188516531474905
0.8636330335943133,-0.45745871765069923
0.8389100523928114,-0.4944596240300394
0.812420910336037,-0.5297828411354863
0.7842528171680228,-0.5633618633602846
0.7544960515275938,-0.5951353128085786
0.7232437001505588,-0.6250470275406995
0.6905913933580538,-0.6530461358501012
0.6566370375300041,-0.6790871165609915
0.621480545261486,-0.7031298453703622
0.5852235638968718,-0.725139627292283
0.5479692031320754,-0.7450872152959275
0.5098217623689875,-0.7629488152617593
0.47088645849835986,-0.7787060774125517
0.431269154777991,-0.7923460744073775
0.39107609146212546,-0.8038612663173107
0.35041361882556166,-0.8132494527312761
0.3093879332121022,-0.8205137122691893
0.2681048167217419,-0.8256623298072044
0.22666938113441887,-0.8287087117464608
0.1851858166503111,-0.8296712896821549
0.14375714600761133,-0.8285734128539956
0.10248498451850632,-0.8254432297820999
0.06146930654280136,-0.820313559514099
0.020808218896320396,-0.8132217529296188
-0.019402258332046785,-0.8042095445673431
-0.05906840310492287,-0.7933228954575218
-0.09809899447787479,-0.7806118274590377
-0.13640550695862264,-0.766130249614957
-0.17390229581131528,-0.7499357770538527
-0.21050677296011952,-0.7320895429760859
-0.24613957317385182,-0.7126560042746468
-0.28072471024130635,-0.6917027413490906
-0.3141897228752335,-0.6693002526785435
-0.34646581011151906,-0.6455217447257104
-0.3774879559989331,-0.6204429177482811
-0.4071950434037891,-0.5941417480971204
-0.4355299567828968,-0.566698267582154
-0.46243967380724293,-0.5381943404869227
-0.4878753457478139,-0.5087134388114178
-0.5117923665638152,-0.47834041632002683
-0.5341504306621775,-0.44716128196724547
-0.5549135793255916,-0.4152629732682831
-0.5740502358343325,-0.38273313017481825
-0.5915332293347325,-0.3496598700080016
-0.6073398075343012,-0.3161315639913728
-0.6214516383300868,-0.28223661591571136
-0.6338548005028871,-0.24806324345600694
-0.6445397636352754,-0.2136992626477655
-0.6535013574360656,-0.1792318760158042
-0.6607387306777446,-0.14474746483358122
-0.6662552999764949,-0.11033138597500641
-0.6700586886666767,-0.07606777380363622
-0.6721606560429878,-0.042039347526224596
-0.6725770172639298,-0.008327224418839707
-0.6713275542296405,0.02498926068578447
-0.668435917765578,0.057832729281250855
-0.6639295214609099,0.0901279260933627
-0.6578394275267663,0.12180187868287229
-0.6502002250547065,0.15278404944119564
-0.6410499010698211,0.18300647969770958
-0.6304297047858112,0.21240392568019814
-0.618384005481145,0.24091398609332215
-0.6049601444259658,0.2684772211035846
-0.5902082812988111,0.2950372625430942
-0.5741812355403896,0.3205409151684294
-0.556934323098639,0.34493824883501123
-0.5385251890250615,0.3681826814715488
-0.5190136363868985,0.39023105276326114
-0.49846145196306607,0.41104368847664796
-0.4769322291939401,0.43058445538251977
-0.4544911888560529,0.44882080675774494
-0.43120499793256906,0.46572381846967664
-0.4071415871490478,0.4812682156704248
-0.38236996764149833,0.49543239015098983
-0.3569600472201124,0.5081984084277182
-0.3309824466873359,0.5195520106555298
-0.3045083166631435,0.5294826004838484
-0.27760915536353825,0.5379832259921042
-0.25035662777043793,0.5450505518620061
-0.22282238662226372,0.5506848229634844
-0.19507789564475275,0.5548898195502199
-0.16719425543080424,0.5576728042789704
-0.1392420323665815,0.5590444612844548
-0.11129109098866619,0.5590188275583051
-0.08341043014383959,0.5576132168965318
-0.055668023309087766,0.5548481366950357
-0.028130663414742574,0.5507471978869038
-0.0008638124983158524,0.5453370183285343
0.026068543499385394,0.5386471199540248
0.052604034500820185,0.5307098200286968
0.07868204034297602,0.5215601168431168
0.10424381885290038,0.5112355701984869
0.12923262770504068,0.49977617704280675
0.15359383983627795,0.4872242426247454
0.17727505221321282,0.47362424753869775
0.20022618776521472,0.4590227110400366
0.22239959031591972,0.44346805101409964
0.24375011236521868,0.4270104409859789
0.2642351955932542,0.40970166456070906
0.2838149439775034,0.39159496768498414
0.3024521894336075,0.37274490912208297
0.3201125499101706,0.3532072095312619
0.3367644798872448,0.33303859954148485
0.3523793132475965,0.31229666720703464
0.366931298509061,0.2910397052292887
0.3803976264252998,0.2693265583247759
0.3927584499810287,0.2472164711145787
0.40399689682623996,0.22476893690422445
0.4140990742120628,0.20204354771645675
0.4230540665086482,0.17909984593170725
0.4308539254027852,0.1559971778827406
0.4374936528898273,0.13279454974084082
0.4429711771908816,0.10955048602108575
0.4472873217420688,0.0863228910237448
0.45044576741795234,0.06316891351767046
0.45245300816594114,0.04014481495977562
0.45331830024255737,0.017305841532324506
0.45305360525590044,-0.005293899733139137
0.45167352723140985,-0.02760156048981155
0.449195243930107,-0.049565666026056276
0.44563843265985703,-0.07113622540499914
0.44102519083082037,-0.09226483658073284
0.4353799515161402,-0.11290478629360379
0.42872939428802115,-0.13301114456238103
0.4211023516076863,-0.15254085360669856
0.4125297110552377,-0.17145281104897075
0.4030443136921892,-0.18970794726097062
0.3926808488553704,-0.2072692967363754
0.38147574568603,-0.22410206338680883
0.36946706170227145,-0.24017367967517067
0.35669436872645494,-0.25545385951633015
0.3431986364818794,-0.26991464489150907
0.32902211417493604,-0.28353044613886724
0.31420821037999214,-0.29627807589887806
0.2988013715445414,-0.30813677670901496
0.28284695943164057,-0.31908824225801685
0.26639112781536406,-0.3291166323255299
0.24948069874295428,-0.33820858144819566
0.23216303867454224,-0.3463532013682404
0.21448593480777842,-0.35354207733527654
0.19649747189046163,-0.3597692583463363
0.17824590981930807,-0.36503124142307103
0.15977956231738033,-0.36932695003855454
